"","year","fence","plot","wtd.mean","wtd.sd","winter.t40.min","winter.t40.mean","winter.t40.sd","t40.filled.min","t40.filled.mean","t40.filled.max","t40.filled.sd","treatment","treatment2"
"160",2012,2,8,10.0185185185185,5.05625239973632,-1.134,-0.568456572769953,0.330921682583277,-0.341,2.55393409586057,6.19,1.68387268543925,"w","w"
"161",2012,3,1,17.037037037037,6.32444482748967,-3.06,-0.834444444444445,0.920086663473243,-0.82,0.848188997821351,2.79,1.00467883456616,"c","c"
"162",2012,3,2,26.1574074074074,8.6639701094419,-3.68,-1.01688282472613,1.13053493511748,-1.01,0.261373910675381,1.63,0.615413668202002,"c","c"
"163",2012,3,3,26.1574074074074,8.6639701094419,-3.06,-0.834444444444445,0.920086663473243,-0.82,0.848188997821351,2.79,1.00467883456616,"c","c"
"164",2012,3,4,17.037037037037,6.32444482748967,-3.68,-1.01688282472613,1.13053493511748,-1.01,0.261373910675381,1.63,0.615413668202002,"c","c"
"165",2012,3,5,11.6388888888889,4.91188073216808,-1.109,-0.483164319248826,0.309351025098193,-0.328,2.50273692810458,5.799,1.64448243733016,"w","w"
"166",2012,3,6,18.0943396226415,5.49305208332587,-1.251,-0.425828834115806,0.428527016350792,-0.862,2.45492892156863,6.738,2.13240901215921,"w","w"
"167",2012,3,7,18.0943396226415,5.49305208332587,-1.109,-0.483164319248826,0.309351025098193,-0.328,2.50273692810458,5.799,1.64448243733016,"w","w"
"168",2012,3,8,11.6388888888889,4.91188073216808,-1.251,-0.425828834115806,0.428527016350792,-0.862,2.45492892156863,6.738,2.13240901215921,"w","w"
"169",2012,4,1,23,8.24506713589839,-2.766,-0.84472965571205,0.835492154979225,-0.61,0.793751770152506,2.703,0.913697534523565,"c","c"
"170",2012,4,2,30.4444444444444,8.13660878472864,-2.121,-0.804741197183099,0.656685444920291,-0.681,1.27021064814815,3.312,1.0997794488222,"c","c"
"171",2012,4,3,30.4444444444444,8.13660878472864,-2.766,-0.84472965571205,0.835492154979225,-0.61,0.793751770152506,2.703,0.913697534523565,"c","c"
